gridx	gridy	x	y
3760	7803	940000	1950750
3760	7802	940000	1950500
3759	7801	939750	1950250
3757	7807	939250	1951750
3836	7773	959000	1943250
3756	7808	939000	1952000
3756	7803	939000	1950750
3786	7794	946500	1948500
3758	7807	939500	1951750
3780	7800	945000	1950000
3758	7800	939500	1950000
3758	7799	939500	1949750
3758	7802	939500	1950500
3769	7804	942250	1951000
3769	7805	942250	1951250
3770	7804	942500	1951000
3770	7803	942500	1950750
3769	7803	942250	1950750
3768	7805	942000	1951250
3768	7803	942000	1950750
3769	7786	942250	1946500
3769	7787	942250	1946750
3845	7771	961250	1942750
3757	7802	939250	1950500
3858	7767	964500	1941750
3768	7786	942000	1946500
3807	7774	951750	1943500
3808	7775	952000	1943750
3776	7781	944000	1945250
3805	7769	951250	1942250
3761	7797	940250	1949250
3758	7805	939500	1951250
3769	7785	942250	1946250
3829	7779	957250	1944750
3833	7788	958250	1947000
3827	7779	956750	1944750
3829	7785	957250	1946250
3844	7757	961000	1939250
3785	7790	946250	1947500
3768	7809	942000	1952250
3769	7808	942250	1952000
3767	7803	941750	1950750
3864	7763	966000	1940750
3766	7799	941500	1949750
3767	7799	941750	1949750
3753	7810	938250	1952500
3752	7810	938000	1952500
3754	7809	938500	1952250
3773	7793	943250	1948250
3768	7811	942000	1952750
3768	7810	942000	1952500
3767	7811	941750	1952750
3755	7812	938750	1953000
3771	7805	942750	1951250
3751	7795	937750	1948750
3751	7796	937750	1949000
3752	7795	938000	1948750
3751	7799	937750	1949750
3752	7799	938000	1949750
3772	7805	943000	1951250
3772	7806	943000	1951500
3756	7813	939000	1953250
3752	7798	938000	1949500
3757	7797	939250	1949250
3757	7799	939250	1949750
3757	7798	939250	1949500
3770	7806	942500	1951500
3857	7777	964250	1944250
3771	7807	942750	1951750
3771	7806	942750	1951500
3765	7799	941250	1949750
3771	7797	942750	1949250
3804	7762	951000	1940500
3766	7800	941500	1950000
3766	7801	941500	1950250
3774	7796	943500	1949000
3774	7805	943500	1951250
3774	7804	943500	1951000
3773	7798	943250	1949500
3767	7807	941750	1951750
3767	7806	941750	1951500
3775	7804	943750	1951000
3780	7801	945000	1950250
3762	7811	940500	1952750
3773	7797	943250	1949250
3757	7814	939250	1953500
3756	7814	939000	1953500
3757	7815	939250	1953750
3756	7815	939000	1953750
3751	7816	937750	1954000
3751	7815	937750	1953750
3801	7767	950250	1941750
3758	7814	939500	1953500
3752	7811	938000	1952750
3776	7782	944000	1945500
3765	7781	941250	1945250
3780	7788	945000	1947000
3780	7787	945000	1946750
3802	7774	950500	1943500
3763	7791	940750	1947750
3763	7790	940750	1947500
3774	7781	943500	1945250
3763	7802	940750	1950500
3868	7764	967000	1941000
3869	7764	967250	1941000
3792	7758	948000	1939500
3772	7797	943000	1949250
3772	7798	943000	1949500
3771	7799	942750	1949750
3769	7806	942250	1951500
3772	7802	943000	1950500
3755	7809	938750	1952250
3772	7801	943000	1950250
3772	7799	943000	1949750
3770	7805	942500	1951250
3756	7816	939000	1954000
3756	7817	939000	1954250
3755	7818	938750	1954500
3768	7806	942000	1951500
3755	7817	938750	1954250
3756	7818	939000	1954500
3754	7818	938500	1954500
3758	7816	939500	1954000
3754	7815	938500	1953750
3761	7800	940250	1950000
3870	7785	967500	1946250
3834	7775	958500	1943750
3788	7771	947000	1942750
3822	7778	955500	1944500
3784	7780	946000	1945000
3786	7782	946500	1945500
3841	7780	960250	1945000
3859	7783	964750	1945750
3859	7782	964750	1945500
3759	7812	939750	1953000
3759	7813	939750	1953250
3759	7814	939750	1953500
3772	7807	943000	1951750
3778	7802	944500	1950500
3758	7817	939500	1954250
3760	7816	940000	1954000
3777	7804	944250	1951000
3770	7808	942500	1952000
3771	7808	942750	1952000
3779	7802	944750	1950500
3766	7812	941500	1953000
3778	7803	944500	1950750
3773	7806	943250	1951500
3761	7810	940250	1952500
3759	7809	939750	1952250
3759	7808	939750	1952000
3761	7801	940250	1950250
3775	7805	943750	1951250
3776	7805	944000	1951250
3762	7801	940500	1950250
3767	7801	941750	1950250
3753	7819	938250	1954750
3754	7819	938500	1954750
3761	7808	940250	1952000
3788	7786	947000	1946500
3769	7810	942250	1952500
3752	7815	938000	1953750
3770	7810	942500	1952500
3750	7797	937500	1949250
3741	7803	935250	1950750
3741	7804	935250	1951000
3770	7782	942500	1945500
3771	7809	942750	1952250
3772	7808	943000	1952000
3762	7803	940500	1950750
3763	7803	940750	1950750
3773	7807	943250	1951750
3774	7806	943500	1951500
3774	7807	943500	1951750
3761	7807	940250	1951750
3780	7775	945000	1943750
3751	7813	937750	1953250
3752	7812	938000	1953000
3751	7814	937750	1953500
3763	7800	940750	1950000
3762	7800	940500	1950000
3775	7806	943750	1951500
3750	7815	937500	1953750
3749	7814	937250	1953500
3745	7804	936250	1951000
3743	7804	935750	1951000
3745	7803	936250	1950750
3878	7806	969500	1951500
3772	7772	943000	1943000
3780	7776	945000	1944000
3792	7838	948000	1959500
3791	7838	947750	1959500
3792	7837	948000	1959250
3783	7774	945750	1943500
3785	7775	946250	1943750
3780	7778	945000	1944500
3789	7786	947250	1946500
3832	7783	958000	1945750
3763	7776	940750	1944000
3867	7777	966750	1944250
3773	7780	943250	1945000
3773	7779	943250	1944750
3776	7780	944000	1945000
3770	7781	942500	1945250
3771	7779	942750	1944750
3775	7778	943750	1944500
3782	7782	945500	1945500
3766	7780	941500	1945000
3765	7778	941250	1944500
3778	7779	944500	1944750
3766	7778	941500	1944500
3773	7774	943250	1943500
3769	7772	942250	1943000
3764	7778	941000	1944500
3779	7779	944750	1944750
3778	7778	944500	1944500
3782	7783	945500	1945750
3774	7774	943500	1943500
3773	7775	943250	1943750
3779	7780	944750	1945000
3781	7784	945250	1946000
3773	7777	943250	1944250
3762	7775	940500	1943750
3762	7773	940500	1943250
3846	7778	961500	1944500
3847	7778	961750	1944500
3782	7784	945500	1946000
3781	7785	945250	1946250
3780	7784	945000	1946000
3763	7775	940750	1943750
3760	7774	940000	1943500
3759	7774	939750	1943500
3765	7775	941250	1943750
3766	7775	941500	1943750
3785	7779	946250	1944750
3774	7776	943500	1944000
3774	7777	943500	1944250
3774	7778	943500	1944500
3773	7778	943250	1944500
3775	7777	943750	1944250
3781	7782	945250	1945500
3872	7775	968000	1943750
3874	7770	968500	1942500
3873	7770	968250	1942500
3799	7763	949750	1940750
3779	7783	944750	1945750
3777	7777	944250	1944250
3778	7777	944500	1944250
3778	7776	944500	1944000
3779	7777	944750	1944250
3783	7777	945750	1944250
3782	7779	945500	1944750
3780	7783	945000	1945750
3780	7773	945000	1943250
3784	7777	946000	1944250
3779	7775	944750	1943750
3836	7782	959000	1945500
3829	7780	957250	1945000
3778	7775	944500	1943750
3782	7780	945500	1945000
3785	7774	946250	1943500
3779	7778	944750	1944500
3854	7761	963500	1940250
3780	7782	945000	1945500
3769	7773	942250	1943250
3762	7776	940500	1944000
3764	7775	941000	1943750
3760	7773	940000	1943250
3760	7772	940000	1943000
3780	7780	945000	1945000
3781	7780	945250	1945000
3780	7781	945000	1945250
3771	7770	942750	1942500
3765	7773	941250	1943250
3762	7777	940500	1944250
3763	7799	940750	1949750
3762	7780	940500	1945000
3762	7781	940500	1945250
3778	7772	944500	1943000
3779	7772	944750	1943000
3781	7783	945250	1945750
3767	7769	941750	1942250
3767	7768	941750	1942000
3747	7804	936750	1951000
3746	7804	936500	1951000
3785	7771	946250	1942750
3766	7769	941500	1942250
3748	7799	937000	1949750
3786	7771	946500	1942750
3777	7775	944250	1943750
3766	7768	941500	1942000
3768	7775	942000	1943750
3762	7782	940500	1945500
3771	7776	942750	1944000
3751	7806	937750	1951500
3751	7807	937750	1951750
3752	7806	938000	1951500
3752	7805	938000	1951250
3751	7805	937750	1951250
3765	7770	941250	1942500
3754	7803	938500	1950750
3755	7803	938750	1950750
3774	7775	943500	1943750
3768	7771	942000	1942750
3774	7779	943500	1944750
3765	7769	941250	1942250
3756	7802	939000	1950500
3756	7801	939000	1950250
3757	7801	939250	1950250
3758	7801	939500	1950250
3757	7800	939250	1950000
3784	7773	946000	1943250
3765	7771	941250	1942750
3768	7767	942000	1941750
3767	7767	941750	1941750
3768	7768	942000	1942000
3768	7769	942000	1942250
3760	7776	940000	1944000
3762	7772	940500	1943000
3772	7782	943000	1945500
3761	7776	940250	1944000
3821	7769	955250	1942250
3783	7790	945750	1947500
3810	7783	952500	1945750
3785	7765	946250	1941250
3786	7765	946500	1941250
3782	7769	945500	1942250
3785	7761	946250	1940250
3784	7760	946000	1940000
3784	7761	946000	1940250
3792	7762	948000	1940500
3782	7770	945500	1942500
3790	7770	947500	1942500
3803	7777	950750	1944250
3781	7770	945250	1942500
3781	7766	945250	1941500
3781	7765	945250	1941250
3791	7770	947750	1942500
3790	7760	947500	1940000
3781	7767	945250	1941750
3780	7767	945000	1941750
3779	7768	944750	1942000
3791	7756	947750	1939000
3876	7792	969000	1948000
3791	7759	947750	1939750
3791	7764	947750	1941000
3791	7763	947750	1940750
3778	7770	944500	1942500
3790	7767	947500	1941750
3790	7765	947500	1941250
3790	7766	947500	1941500
3778	7771	944500	1942750
3791	7760	947750	1940000
3792	7760	948000	1940000
3797	7760	949250	1940000
3788	7754	947000	1938500
3789	7753	947250	1938250
3788	7752	947000	1938000
3787	7756	946750	1939000
3786	7757	946500	1939250
3789	7750	947250	1937500
3788	7755	947000	1938750
3786	7756	946500	1939000
3790	7754	947500	1938500
3787	7755	946750	1938750
3790	7749	947500	1937250
3790	7750	947500	1937500
3790	7751	947500	1937750
3786	7758	946500	1939500
3785	7759	946250	1939750
3791	7754	947750	1938500
3786	7755	946500	1938750
3785	7758	946250	1939500
3783	7759	945750	1939750
3784	7759	946000	1939750
3784	7758	946000	1939500
3783	7758	945750	1939500
3759	7776	939750	1944000
3758	7776	939500	1944000
3769	7775	942250	1943750
3763	7772	940750	1943000
3763	7778	940750	1944500
3764	7772	941000	1943000
3788	7750	947000	1937500
3788	7751	947000	1937750
3794	7757	948500	1939250
3794	7758	948500	1939500
3783	7760	945750	1940000
3782	7760	945500	1940000
3782	7759	945500	1939750
3791	7767	947750	1941750
3760	7777	940000	1944250
3794	7756	948500	1939000
3780	7766	945000	1941500
3782	7761	945500	1940250
3759	7777	939750	1944250
3778	7773	944500	1943250
3793	7755	948250	1938750
3793	7754	948250	1938500
3794	7754	948500	1938500
3795	7756	948750	1939000
3783	7761	945750	1940250
3788	7753	947000	1938250
3794	7755	948500	1938750
3795	7755	948750	1938750
3781	7768	945250	1942000
3757	7776	939250	1944000
3759	7778	939750	1944500
3787	7751	946750	1937750
3781	7769	945250	1942250
3784	7772	946000	1943000
3760	7778	940000	1944500
3777	7780	944250	1945000
3787	7753	946750	1938250
3787	7752	946750	1938000
3787	7754	946750	1938500
3782	7768	945500	1942000
3777	7779	944250	1944750
3768	7774	942000	1943500
3761	7779	940250	1944750
3761	7780	940250	1945000
3795	7754	948750	1938500
3796	7757	949000	1939250
3795	7757	948750	1939250
3782	7767	945500	1941750
3768	7773	942000	1943250
3760	7780	940000	1945000
3769	7774	942250	1943500
3803	7778	950750	1944500
3796	7782	949000	1945500
3764	7780	941000	1945000
3785	7757	946250	1939250
3785	7773	946250	1943250
3763	7780	940750	1945000
3793	7758	948250	1939500
3757	7775	939250	1943750
3762	7769	940500	1942250
3764	7771	941000	1942750
3869	7785	967250	1946250
3787	7794	946750	1948500
3808	7772	952000	1943000
3879	7801	969750	1950250
3880	7801	970000	1950250
3792	7788	948000	1947000
3785	7793	946250	1948250
3785	7786	946250	1946500
3784	7786	946000	1946500
3792	7789	948000	1947250
3784	7792	946000	1948000
3786	7786	946500	1946500
3787	7786	946750	1946500
3781	7788	945250	1947000
3786	7793	946500	1948250
3787	7796	946750	1949000
3791	7791	947750	1947750
3863	7830	965750	1957500
3788	7781	947000	1945250
3784	7784	946000	1946000
3787	7778	946750	1944500
3788	7783	947000	1945750
3793	7784	948250	1946000
3786	7784	946500	1946000
3788	7780	947000	1945000
3793	7782	948250	1945500
3786	7785	946500	1946250
3791	7776	947750	1944000
3793	7781	948250	1945250
3826	7785	956500	1946250
3785	7783	946250	1945750
3788	7790	947000	1947500
3817	7831	954250	1957750
3835	7772	958750	1943000
3829	7776	957250	1944000
3875	7791	968750	1947750
3798	7787	949500	1946750
3788	7795	947000	1948750
3791	7775	947750	1943750
3788	7789	947000	1947250
3788	7793	947000	1948250
3788	7796	947000	1949000
3794	7792	948500	1948000
3794	7791	948500	1947750
3795	7792	948750	1948000
3789	7772	947250	1943000
3788	7797	947000	1949250
3787	7798	946750	1949500
3792	7785	948000	1946250
3787	7787	946750	1946750
3790	7785	947500	1946250
3791	7792	947750	1948000
3784	7795	946000	1948750
3796	7785	949000	1946250
3800	7787	950000	1946750
3800	7786	950000	1946500
3793	7789	948250	1947250
3794	7789	948500	1947250
3795	7790	948750	1947500
3797	7791	949250	1947750
3797	7792	949250	1948000
3794	7787	948500	1946750
3794	7788	948500	1947000
3795	7788	948750	1947000
3794	7781	948500	1945250
3801	7786	950250	1946500
3801	7787	950250	1946750
3795	7787	948750	1946750
3795	7781	948750	1945250
3795	7789	948750	1947250
3796	7789	949000	1947250
3797	7790	949250	1947500
3798	7790	949500	1947500
3798	7789	949500	1947250
3797	7789	949250	1947250
3800	7788	950000	1947000
3801	7788	950250	1947000
3785	7791	946250	1947750
3872	7781	968000	1945250
3798	7791	949500	1947750
3802	7788	950500	1947000
3798	7788	949500	1947000
3790	7794	947500	1948500
3792	7792	948000	1948000
3792	7791	948000	1947750
3793	7793	948250	1948250
3792	7793	948000	1948250
3793	7792	948250	1948000
3802	7787	950500	1946750
3796	7790	949000	1947500
3792	7777	948000	1944250
3799	7790	949750	1947500
3795	7786	948750	1946500
3797	7786	949250	1946500
3794	7793	948500	1948250
3799	7787	949750	1946750
3799	7788	949750	1947000
3802	7786	950500	1946500
3801	7789	950250	1947250
3801	7790	950250	1947500
3792	7790	948000	1947500
3795	7793	948750	1948250
3795	7794	948750	1948500
3792	7794	948000	1948500
3791	7794	947750	1948500
3795	7791	948750	1947750
3783	7800	945750	1950000
3799	7789	949750	1947250
3798	7785	949500	1946250
3800	7789	950000	1947250
3794	7786	948500	1946500
3811	7771	952750	1942750
3811	7770	952750	1942500
3812	7768	953000	1942000
3812	7773	953000	1943250
3839	7758	959750	1939500
3840	7758	960000	1939500
3797	7774	949250	1943500
3800	7783	950000	1945750
3799	7783	949750	1945750
3800	7784	950000	1946000
3803	7783	950750	1945750
3803	7782	950750	1945500
3796	7775	949000	1943750
3815	7773	953750	1943250
3814	7774	953500	1943500
3814	7775	953500	1943750
3800	7781	950000	1945250
3805	7782	951250	1945500
3797	7776	949250	1944000
3796	7776	949000	1944000
3813	7774	953250	1943500
3813	7775	953250	1943750
3800	7782	950000	1945500
3806	7782	951500	1945500
3816	7776	954000	1944000
3816	7777	954000	1944250
3816	7775	954000	1943750
3815	7770	953750	1942500
3814	7776	953500	1944000
3815	7776	953750	1944000
3815	7777	953750	1944250
3799	7784	949750	1946000
3817	7777	954250	1944250
3805	7783	951250	1945750
3805	7784	951250	1946000
3878	7776	969500	1944000
3879	7776	969750	1944000
3879	7775	969750	1943750
3878	7775	969500	1943750
3806	7783	951500	1945750
3806	7784	951500	1946000
3807	7783	951750	1945750
3796	7780	949000	1945000
3791	7773	947750	1943250
3804	7776	951000	1944000
3805	7776	951250	1944000
3804	7777	951000	1944250
3808	7779	952000	1944750
3801	7782	950250	1945500
3802	7783	950500	1945750
3812	7781	953000	1945250
3813	7781	953250	1945250
3812	7780	953000	1945000
3813	7780	953250	1945000
3814	7780	953500	1945000
3808	7781	952000	1945250
3807	7780	951750	1945000
3798	7784	949500	1946000
3811	7781	952750	1945250
3810	7781	952500	1945250
3811	7780	952750	1945000
3800	7775	950000	1943750
3807	7784	951750	1946000
3803	7781	950750	1945250
3813	7779	953250	1944750
3812	7777	953000	1944250
3814	7779	953500	1944750
3816	7778	954000	1944500
3812	7779	953000	1944750
3811	7778	952750	1944500
3811	7777	952750	1944250
3811	7776	952750	1944000
3815	7779	953750	1944750
3816	7779	954000	1944750
3810	7778	952500	1944500
3799	7785	949750	1946250
3800	7785	950000	1946250
3799	7777	949750	1944250
3802	7785	950500	1946250
3801	7785	950250	1946250
3799	7778	949750	1944500
3807	7777	951750	1944250
3808	7777	952000	1944250
3815	7778	953750	1944500
3812	7778	953000	1944500
3813	7776	953250	1944000
3810	7779	952500	1944750
3810	7777	952500	1944250
3811	7779	952750	1944750
3813	7767	953250	1941750
3792	7775	948000	1943750
3791	7774	947750	1943500
3799	7779	949750	1944750
3809	7776	952250	1944000
3813	7778	953250	1944500
3792	7776	948000	1944000
3809	7779	952250	1944750
3814	7778	953500	1944500
3812	7776	953000	1944000
3801	7775	950250	1943750
3796	7778	949000	1944500
3800	7779	950000	1944750
3813	7777	953250	1944250
3815	7780	953750	1945000
3816	7780	954000	1945000
3807	7779	951750	1944750
3806	7785	951500	1946250
3805	7785	951250	1946250
3792	7774	948000	1943500
3803	7779	950750	1944750
3808	7784	952000	1946000
3806	7778	951500	1944500
3803	7785	950750	1946250
3809	7781	952250	1945250
3811	7782	952750	1945500
3804	7785	951000	1946250
3809	7772	952250	1943000
3809	7773	952250	1943250
3797	7780	949250	1945000
3802	7780	950500	1945000
3801	7779	950250	1944750
3811	7773	952750	1943250
3811	7774	952750	1943500
3809	7777	952250	1944250
3806	7775	951500	1943750
3797	7781	949250	1945250
3808	7778	952000	1944500
3812	7782	953000	1945500
3876	7771	969000	1942750
3863	7825	965750	1956250
3833	7799	958250	1949750
3811	7775	952750	1943750
3810	7771	952500	1942750
3810	7770	952500	1942500
3843	7756	960750	1939000
3784	7794	946000	1948500
3783	7797	945750	1949250
3817	7778	954250	1944500
3816	7781	954000	1945250
3815	7781	953750	1945250
3796	7786	949000	1946500
3881	7805	970250	1951250
3797	7785	949250	1946250
3809	7770	952250	1942500
3802	7775	950500	1943750
3751	7798	937750	1949500
3805	7774	951250	1943500
3800	7768	950000	1942000
3794	7764	948500	1941000
3805	7773	951250	1943250
3804	7774	951000	1943500
3795	7761	948750	1940250
3795	7762	948750	1940500
3794	7761	948500	1940250
3803	7775	950750	1943750
3804	7775	951000	1943750
3805	7775	951250	1943750
3795	7760	948750	1940000
3794	7772	948500	1943000
3794	7760	948500	1940000
3793	7760	948250	1940000
3795	7759	948750	1939750
3802	7759	950500	1939750
3803	7764	950750	1941000
3803	7765	950750	1941250
3804	7765	951000	1941250
3804	7773	951000	1943250
3808	7774	952000	1943500
3807	7773	951750	1943250
3794	7759	948500	1939750
3789	7771	947250	1942750
3790	7771	947500	1942750
3791	7771	947750	1942750
3792	7771	948000	1942750
3800	7772	950000	1943000
3798	7770	949500	1942500
3801	7765	950250	1941250
3801	7766	950250	1941500
3792	7770	948000	1942500
3799	7767	949750	1941750
3806	7755	951500	1938750
3808	7763	952000	1940750
3806	7764	951500	1941000
3806	7763	951500	1940750
3806	7758	951500	1939500
3806	7762	951500	1940500
3807	7762	951750	1940500
3806	7761	951500	1940250
3807	7761	951750	1940250
3805	7762	951250	1940500
3805	7758	951250	1939500
3805	7757	951250	1939250
3806	7757	951500	1939250
3805	7756	951250	1939000
3806	7760	951500	1940000
3805	7760	951250	1940000
3807	7760	951750	1940000
3807	7759	951750	1939750
3805	7759	951250	1939750
3807	7763	951750	1940750
3808	7767	952000	1941750
3807	7767	951750	1941750
3808	7766	952000	1941500
3799	7773	949750	1943250
3807	7758	951750	1939500
3806	7759	951500	1939750
3806	7756	951500	1939000
3808	7764	952000	1941000
3807	7764	951750	1941000
3808	7761	952000	1940250
3808	7762	952000	1940500
3806	7767	951500	1941750
3806	7766	951500	1941500
3809	7765	952250	1941250
3809	7766	952250	1941500
3810	7767	952500	1941750
3805	7763	951250	1940750
3804	7759	951000	1939750
3805	7755	951250	1938750
3805	7764	951250	1941000
3809	7764	952250	1941000
3807	7765	951750	1941250
3796	7761	949000	1940250
3796	7762	949000	1940500
3797	7762	949250	1940500
3797	7761	949250	1940250
3799	7772	949750	1943000
3811	7767	952750	1941750
3805	7761	951250	1940250
3798	7762	949500	1940500
3798	7763	949500	1940750
3799	7764	949750	1941000
3809	7762	952250	1940500
3808	7760	952000	1940000
3806	7768	951500	1942000
3798	7764	949500	1941000
3806	7770	951500	1942500
3798	7761	949500	1940250
3798	7760	949500	1940000
3797	7759	949250	1939750
3798	7759	949500	1939750
3794	7769	948500	1942250
3817	7763	954250	1940750
3809	7763	952250	1940750
3817	7764	954250	1941000
3816	7765	954000	1941250
3805	7770	951250	1942500
3804	7761	951000	1940250
3808	7768	952000	1942000
3805	7766	951250	1941500
3809	7769	952250	1942250
3810	7769	952500	1942250
3795	7776	948750	1944000
3797	7782	949250	1945500
3798	7782	949500	1945500
3794	7776	948500	1944000
3793	7774	948250	1943500
3798	7781	949500	1945250
3793	7775	948250	1943750
3794	7775	948500	1943750
3793	7776	948250	1944000
3798	7783	949500	1945750
3884	7801	971000	1950250
3795	7770	948750	1942500
3807	7768	951750	1942000
3808	7771	952000	1942750
3874	7785	968500	1946250
3807	7778	951750	1944500
3810	7772	952500	1943000
3812	7766	953000	1941500
3794	7768	948500	1942000
3835	7779	958750	1944750
3826	7759	956500	1939750
3801	7763	950250	1940750
3798	7767	949500	1941750
3800	7764	950000	1941000
3802	7764	950500	1941000
3815	7766	953750	1941500
3802	7763	950500	1940750
3803	7763	950750	1940750
3801	7762	950250	1940500
3802	7762	950500	1940500
3815	7764	953750	1941000
3814	7764	953500	1941000
3815	7763	953750	1940750
3792	7767	948000	1941750
3797	7768	949250	1942000
3792	7766	948000	1941500
3793	7766	948250	1941500
3795	7767	948750	1941750
3800	7774	950000	1943500
3801	7774	950250	1943500
3797	7767	949250	1941750
3800	7762	950000	1940500
3791	7766	947750	1941500
3791	7765	947750	1941250
3801	7760	950250	1940000
3796	7766	949000	1941500
3793	7762	948250	1940500
3796	7765	949000	1941250
3793	7761	948250	1940250
3813	7765	953250	1941250
3809	7771	952250	1942750
3793	7764	948250	1941000
3808	7770	952000	1942500
3814	7765	953500	1941250
3796	7763	949000	1940750
3797	7764	949250	1941000
3832	7762	958000	1940500
3832	7761	958000	1940250
3823	7772	955750	1943000
3819	7770	954750	1942500
3817	7773	954250	1943250
3838	7768	959500	1942000
3835	7768	958750	1942000
3835	7769	958750	1942250
3831	7764	957750	1941000
3833	7764	958250	1941000
3824	7773	956000	1943250
3819	7771	954750	1942750
3836	7766	959000	1941500
3847	7758	961750	1939500
3837	7765	959250	1941250
3836	7765	959000	1941250
3834	7769	958500	1942250
3822	7774	955500	1943500
3824	7768	956000	1942000
3824	7767	956000	1941750
3826	7776	956500	1944000
3831	7766	957750	1941500
3825	7775	956250	1943750
3830	7766	957500	1941500
3839	7786	959750	1946500
3841	7758	960250	1939500
3818	7769	954500	1942250
3824	7776	956000	1944000
3824	7777	956000	1944250
3828	7774	957000	1943500
3818	7770	954500	1942500
3824	7775	956000	1943750
3843	7757	960750	1939250
3831	7767	957750	1941750
3832	7767	958000	1941750
3834	7765	958500	1941250
3835	7764	958750	1941000
3833	7763	958250	1940750
3834	7764	958500	1941000
3834	7763	958500	1940750
3836	7763	959000	1940750
3835	7761	958750	1940250
3834	7767	958500	1941750
3818	7771	954500	1942750
3830	7765	957500	1941250
3827	7769	956750	1942250
3840	7764	960000	1941000
3820	7766	955000	1941500
3820	7765	955000	1941250
3819	7765	954750	1941250
3821	7766	955250	1941500
3827	7767	956750	1941750
3827	7768	956750	1942000
3829	7770	957250	1942500
3830	7770	957500	1942500
3821	7765	955250	1941250
3832	7771	958000	1942750
3830	7777	957500	1944250
3831	7777	957750	1944250
3829	7760	957250	1940000
3827	7761	956750	1940250
3830	7774	957500	1943500
3832	7770	958000	1942500
3831	7770	957750	1942500
3831	7769	957750	1942250
3830	7769	957500	1942250
3829	7769	957250	1942250
3832	7769	958000	1942250
3832	7768	958000	1942000
3833	7768	958250	1942000
3833	7767	958250	1941750
3834	7770	958500	1942500
3834	7768	958500	1942000
3828	7784	957000	1946000
3844	7753	961000	1938250
3817	7779	954250	1944750
3818	7779	954500	1944750
3818	7778	954500	1944500
3819	7779	954750	1944750
3825	7781	956250	1945250
3826	7781	956500	1945250
3827	7782	956750	1945500
3828	7782	957000	1945500
3819	7761	954750	1940250
3845	7753	961250	1938250
3845	7752	961250	1938000
3844	7750	961000	1937500
3848	7747	962000	1936750
3842	7756	960500	1939000
3838	7762	959500	1940500
3837	7762	959250	1940500
3839	7763	959750	1940750
3839	7762	959750	1940500
3819	7778	954750	1944500
3820	7778	955000	1944500
3820	7779	955000	1944750
3827	7781	956750	1945250
3828	7781	957000	1945250
3828	7780	957000	1945000
3826	7786	956500	1946500
3828	7785	957000	1946250
3818	7765	954500	1941250
3840	7760	960000	1940000
3833	7765	958250	1941250
3827	7783	956750	1945750
3799	7760	949750	1940000
3836	7761	959000	1940250
3836	7762	959000	1940500
3852	7760	963000	1940000
3853	7761	963250	1940250
3853	7762	963250	1940500
3854	7762	963500	1940500
3829	7761	957250	1940250
3828	7788	957000	1947000
3828	7783	957000	1945750
3826	7779	956500	1944750
3819	7780	954750	1945000
3818	7780	954500	1945000
3819	7781	954750	1945250
3829	7788	957250	1947000
3826	7777	956500	1944250
3827	7777	956750	1944250
3800	7760	950000	1940000
3819	7767	954750	1941750
3825	7776	956250	1944000
3830	7761	957500	1940250
3831	7762	957750	1940500
3832	7763	958000	1940750
3829	7778	957250	1944500
3823	7773	955750	1943250
3824	7778	956000	1944500
3825	7779	956250	1944750
3824	7779	956000	1944750
3825	7777	956250	1944250
3827	7780	956750	1945000
3833	7762	958250	1940500
3829	7777	957250	1944250
3819	7768	954750	1942000
3822	7766	955500	1941500
3825	7778	956250	1944500
3823	7766	955750	1941500
3821	7778	955250	1944500
3823	7779	955750	1944750
3822	7779	955500	1944750
3821	7779	955250	1944750
3825	7768	956250	1942000
3822	7780	955500	1945000
3821	7780	955250	1945000
3836	7764	959000	1941000
3835	7765	958750	1941250
3837	7763	959250	1940750
3823	7780	955750	1945000
3824	7780	956000	1945000
3825	7780	956250	1945000
3825	7782	956250	1945500
3826	7768	956500	1942000
3854	7760	963500	1940000
3824	7782	956000	1945500
3828	7769	957000	1942250
3830	7776	957500	1944000
3817	7780	954250	1945000
3821	7784	955250	1946000
3821	7783	955250	1945750
3833	7770	958250	1942500
3837	7761	959250	1940250
3834	7774	958500	1943500
3841	7757	960250	1939250
3840	7756	960000	1939000
3840	7757	960000	1939250
3839	7757	959750	1939250
3841	7759	960250	1939750
3848	7760	962000	1940000
3849	7760	962250	1940000
3847	7760	961750	1940000
3848	7761	962000	1940250
3848	7762	962000	1940500
3848	7749	962000	1937250
3846	7749	961500	1937250
3848	7758	962000	1939500
3882	7812	970500	1953000
3798	7766	949500	1941500
3798	7765	949500	1941250
3811	7764	952750	1941000
3797	7765	949250	1941250
3797	7766	949250	1941500
3842	7781	960500	1945250
3844	7782	961000	1945500
3842	7782	960500	1945500
3861	7764	965250	1941000
3861	7763	965250	1940750
3861	7762	965250	1940500
3844	7770	961000	1942500
3861	7771	965250	1942750
3861	7772	965250	1943000
3862	7769	965500	1942250
3846	7784	961500	1946000
3846	7783	961500	1945750
3846	7785	961500	1946250
3846	7786	961500	1946500
3839	7785	959750	1946250
3838	7775	959500	1943750
3835	7775	958750	1943750
3842	7766	960500	1941500
3837	7773	959250	1943250
3845	7777	961250	1944250
3846	7779	961500	1944750
3837	7774	959250	1943500
3839	7775	959750	1943750
3839	7776	959750	1944000
3840	7776	960000	1944000
3840	7777	960000	1944250
3836	7778	959000	1944500
3839	7777	959750	1944250
3843	7776	960750	1944000
3842	7776	960500	1944000
3844	7776	961000	1944000
3850	7771	962500	1942750
3834	7783	958500	1945750
3832	7789	958000	1947250
