gridx	gridy	x	y
9468	19418	946800	1941800
9469	19418	946900	1941800
9469	19417	946900	1941700
9508	19421	950800	1942100
9508	19422	950800	1942200
9475	19387	947500	1938700
9475	19386	947500	1938600
9469	19391	946900	1939100
9466	19391	946600	1939100
9466	19390	946600	1939000
9467	19391	946700	1939100
9469	19399	946900	1939900
9468	19403	946800	1940300
9467	19416	946700	1941600
9469	19419	946900	1941900
9473	19374	947300	1937400
9472	19388	947200	1938800
9469	19387	946900	1938700
9470	19387	947000	1938700
9469	19388	946900	1938800
9470	19388	947000	1938800
9470	19394	947000	1939400
9468	19398	946800	1939800
9469	19397	946900	1939700
9467	19418	946700	1941800
9466	19418	946600	1941800
9472	19379	947200	1937900
9468	19419	946800	1941900
9474	19373	947400	1937300
9474	19374	947400	1937400
9469	19390	946900	1939000
9469	19389	946900	1938900
9470	19389	947000	1938900
9471	19395	947100	1939500
9469	19396	946900	1939600
9472	19380	947200	1938000
9473	19380	947300	1938000
9463	19419	946300	1941900
9474	19380	947400	1938000
9475	19374	947500	1937400
9475	19375	947500	1937500
9468	19399	946800	1939900
9468	19412	946800	1941200
9475	19380	947500	1938000
9475	19379	947500	1937900
9472	19381	947200	1938100
9475	19373	947500	1937300
9473	19375	947300	1937500
9467	19398	946700	1939800
9467	19397	946700	1939700
9465	19399	946500	1939900
9464	19398	946400	1939800
9464	19399	946400	1939900
9465	19398	946500	1939800
9466	19398	946600	1939800
9474	19381	947400	1938100
9467	19388	946700	1938800
9468	19389	946800	1938900
9468	19390	946800	1939000
9468	19391	946800	1939100
9468	19388	946800	1938800
9467	19389	946700	1938900
9469	19408	946900	1940800
9476	19387	947600	1938700
9477	19387	947700	1938700
9468	19387	946800	1938700
9466	19397	946600	1939700
9479	19386	947900	1938600
9478	19387	947800	1938700
9479	19388	947900	1938800
9479	19389	947900	1938900
9467	19390	946700	1939000
9471	19392	947100	1939200
9465	19397	946500	1939700
9464	19396	946400	1939600
9463	19398	946300	1939800
9464	19397	946400	1939700
9469	19395	946900	1939500
9475	19385	947500	1938500
9475	19384	947500	1938400
9476	19384	947600	1938400
9472	19375	947200	1937500
9467	19413	946700	1941300
9466	19413	946600	1941300
9466	19414	946600	1941400
9467	19414	946700	1941400
9459	19398	945900	1939800
9458	19398	945800	1939800
9460	19397	946000	1939700
9460	19396	946000	1939600
9460	19398	946000	1939800
9459	19397	945900	1939700
9459	19396	945900	1939600
9461	19397	946100	1939700
9461	19396	946100	1939600
9461	19395	946100	1939500
9431	19440	943100	1944000
9430	19441	943000	1944100
9429	19441	942900	1944100
9428	19441	942800	1944100
9460	19429	946000	1942900
9459	19430	945900	1943000
9461	19433	946100	1943300
9462	19434	946200	1943400
9469	19428	946900	1942800
9467	19427	946700	1942700
9409	19441	940900	1944100
9408	19442	940800	1944200
9398	19440	939800	1944000
9397	19440	939700	1944000
9397	19441	939700	1944100
9403	19442	940300	1944200
9402	19442	940200	1944200
9467	19425	946700	1942500
9468	19424	946800	1942400
9451	19456	945100	1945600
9452	19459	945200	1945900
9450	19457	945000	1945700
9450	19456	945000	1945600
9398	19431	939800	1943100
9422	19439	942200	1943900
9423	19439	942300	1943900
9421	19439	942100	1943900
9408	19446	940800	1944600
9408	19447	940800	1944700
9460	19426	946000	1942600
9429	19456	942900	1945600
9428	19456	942800	1945600
9472	19378	947200	1937800
9471	19378	947100	1937800
9471	19380	947100	1938000
9471	19379	947100	1937900
9470	19379	947000	1937900
9470	19393	947000	1939300
9486	19392	948600	1939200
9487	19392	948700	1939200
9486	19393	948600	1939300
9485	19393	948500	1939300
9486	19395	948600	1939500
9486	19394	948600	1939400
9485	19394	948500	1939400
9487	19393	948700	1939300
9454	19414	945400	1941400
9454	19413	945400	1941300
9454	19415	945400	1941500
9455	19415	945500	1941500
9467	19415	946700	1941500
9458	19399	945800	1939900
9458	19400	945800	1940000
9458	19401	945800	1940100
9457	19400	945700	1940000
9457	19401	945700	1940100
9456	19400	945600	1940000
9457	19399	945700	1939900
9478	19419	947800	1941900
9459	19418	945900	1941800
9460	19395	946000	1939500
9478	19396	947800	1939600
9479	19396	947900	1939600
9426	19442	942600	1944200
9427	19442	942700	1944200
9427	19441	942700	1944100
9432	19440	943200	1944000
9467	19426	946700	1942600
9409	19443	940900	1944300
9403	19444	940300	1944400
9402	19444	940200	1944400
9401	19444	940100	1944400
9451	19457	945100	1945700
9452	19458	945200	1945800
9398	19430	939800	1943000
9398	19429	939800	1942900
9405	19445	940500	1944500
9462	19427	946200	1942700
9427	19456	942700	1945600
9428	19457	942800	1945700
9484	19394	948400	1939400
9485	19392	948500	1939200
9484	19391	948400	1939100
9454	19416	945400	1941600
9453	19416	945300	1941600
9452	19416	945200	1941600
9459	19401	945900	1940100
9459	19400	945900	1940000
9458	19402	945800	1940200
9457	19402	945700	1940200
9457	19403	945700	1940300
9456	19402	945600	1940200
9456	19403	945600	1940300
9479	19420	947900	1942000
9479	19421	947900	1942100
9479	19422	947900	1942200
9466	19425	946600	1942500
9411	19444	941100	1944400
9396	19441	939600	1944100
9401	19443	940100	1944300
9400	19442	940000	1944200
9400	19443	940000	1944300
9398	19444	939800	1944400
9399	19444	939900	1944400
9399	19443	939900	1944300
9446	19434	944600	1943400
9445	19434	944500	1943400
9442	19448	944200	1944800
9422	19438	942200	1943800
9423	19438	942300	1943800
9426	19455	942600	1945500
9426	19456	942600	1945600
9483	19390	948300	1939000
9484	19390	948400	1939000
9485	19390	948500	1939000
9486	19391	948600	1939100
9484	19389	948400	1938900
9484	19388	948400	1938800
9484	19387	948400	1938700
9485	19387	948500	1938700
9485	19386	948500	1938600
9486	19390	948600	1939000
9487	19391	948700	1939100
9487	19390	948700	1939000
9459	19410	945900	1941000
9459	19409	945900	1940900
9453	19417	945300	1941700
9454	19417	945400	1941700
9454	19418	945400	1941800
9453	19418	945300	1941800
9465	19413	946500	1941300
9465	19412	946500	1941200
9466	19412	946600	1941200
9476	19392	947600	1939200
9477	19392	947700	1939200
9436	19439	943600	1943900
9435	19439	943500	1943900
9461	19429	946100	1942900
9462	19429	946200	1942900
9466	19426	946600	1942600
9398	19442	939800	1944200
9396	19442	939600	1944200
9399	19442	939900	1944200
9400	19444	940000	1944400
9401	19442	940100	1944200
9487	19447	948700	1944700
9508	19462	950800	1946200
9408	19444	940800	1944400
9409	19444	940900	1944400
9426	19457	942600	1945700
9431	19457	943100	1945700
9436	19445	943600	1944500
9472	19424	947200	1942400
9473	19394	947300	1939400
9486	19389	948600	1938900
9485	19388	948500	1938800
9486	19388	948600	1938800
9487	19389	948700	1938900
9488	19390	948800	1939000
9485	19389	948500	1938900
9458	19411	945800	1941100
9458	19412	945800	1941200
9457	19411	945700	1941100
9457	19412	945700	1941200
9453	19419	945300	1941900
9454	19419	945400	1941900
9452	19419	945200	1941900
9452	19421	945200	1942100
9453	19421	945300	1942100
9453	19420	945300	1942000
9453	19422	945300	1942200
9471	19391	947100	1939100
9459	19395	945900	1939500
9467	19429	946700	1942900
9396	19443	939600	1944300
9395	19442	939500	1944200
9395	19441	939500	1944100
9394	19442	939400	1944200
9399	19445	939900	1944500
9441	19449	944100	1944900
9419	19437	941900	1943700
9408	19445	940800	1944500
9471	19383	947100	1938300
9468	19379	946800	1937900
9470	19378	947000	1937800
9470	19377	947000	1937700
9456	19413	945600	1941300
9455	19413	945500	1941300
9451	19422	945100	1942200
9452	19422	945200	1942200
9452	19423	945200	1942300
9451	19423	945100	1942300
9450	19423	945000	1942300
9478	19388	947800	1938800
9460	19431	946000	1943100
9462	19430	946200	1943000
9460	19430	946000	1943000
9466	19428	946600	1942800
9468	19429	946800	1942900
9396	19440	939600	1944000
9395	19440	939500	1944000
9396	19439	939600	1943900
9398	19445	939800	1944500
9399	19446	939900	1944600
9400	19445	940000	1944500
9441	19451	944100	1945100
9442	19452	944200	1945200
9442	19451	944200	1945100
9442	19450	944200	1945000
9443	19450	944300	1945000
9419	19436	941900	1943600
9409	19445	940900	1944500
9435	19447	943500	1944700
9435	19448	943500	1944800
9435	19446	943500	1944600
9471	19384	947100	1938400
9470	19383	947000	1938300
9469	19383	946900	1938300
9470	19382	947000	1938200
9469	19382	946900	1938200
9469	19385	946900	1938500
9469	19384	946900	1938400
9470	19384	947000	1938400
9470	19376	947000	1937600
9455	19421	945500	1942100
9456	19420	945600	1942000
9455	19420	945500	1942000
9456	19422	945600	1942200
9457	19422	945700	1942200
9467	19410	946700	1941000
9455	19412	945500	1941200
9458	19413	945800	1941300
9457	19413	945700	1941300
9455	19414	945500	1941400
9456	19415	945600	1941500
9456	19414	945600	1941400
9462	19419	946200	1941900
9462	19420	946200	1942000
9463	19418	946300	1941800
9478	19392	947800	1939200
9460	19432	946000	1943200
9394	19441	939400	1944100
9395	19439	939500	1943900
9400	19446	940000	1944600
9401	19445	940100	1944500
9399	19447	939900	1944700
9442	19449	944200	1944900
9419	19435	941900	1943500
9409	19446	940900	1944600
9409	19447	940900	1944700
9435	19453	943500	1945300
9436	19449	943600	1944900
9435	19449	943500	1944900
9472	19384	947200	1938400
9470	19386	947000	1938600
9470	19385	947000	1938500
9471	19385	947100	1938500
9468	19385	946800	1938500
9468	19384	946800	1938400
9469	19381	946900	1938100
9458	19422	945800	1942200
9457	19416	945700	1941600
9451	19424	945100	1942400
9479	19392	947900	1939200
9463	19426	946300	1942600
9465	19426	946500	1942600
9469	19429	946900	1942900
9396	19438	939600	1943800
9395	19438	939500	1943800
9441	19450	944100	1945000
9420	19437	942000	1943700
9420	19436	942000	1943600
9405	19447	940500	1944700
9404	19447	940400	1944700
9410	19446	941000	1944600
9410	19447	941000	1944700
9434	19448	943400	1944800
9455	19416	945500	1941600
9456	19416	945600	1941600
9455	19417	945500	1941700
9452	19425	945200	1942500
9451	19425	945100	1942500
9397	19443	939700	1944300
9398	19443	939800	1944300
9443	19449	944300	1944900
9420	19438	942000	1943800
9403	19446	940300	1944600
9404	19448	940400	1944800
9403	19448	940300	1944800
9403	19449	940300	1944900
9403	19450	940300	1945000
9402	19449	940200	1944900
9459	19408	945900	1940800
9459	19407	945900	1940700
9460	19407	946000	1940700
9488	19387	948800	1938700
9488	19386	948800	1938600
9491	19393	949100	1939300
9491	19394	949100	1939400
9492	19394	949200	1939400
9488	19394	948800	1939400
9462	19404	946200	1940400
9461	19404	946100	1940400
9460	19406	946000	1940600
9456	19417	945600	1941700
9456	19418	945600	1941800
9455	19418	945500	1941800
9480	19393	948000	1939300
9466	19427	946600	1942700
9455	19460	945500	1946000
9421	19434	942100	1943400
9401	19450	940100	1945000
9401	19451	940100	1945100
9406	19446	940600	1944600
9406	19447	940600	1944700
9408	19448	940800	1944800
9409	19448	940900	1944800
9410	19448	941000	1944800
9461	19428	946100	1942800
9461	19403	946100	1940300
9455	19419	945500	1941900
9456	19419	945600	1941900
9449	19427	944900	1942700
9450	19426	945000	1942600
9451	19426	945100	1942600
9458	19415	945800	1941500
9480	19391	948000	1939100
9396	19444	939600	1944400
9397	19444	939700	1944400
9400	19440	940000	1944000
9463	19447	946300	1944700
9453	19461	945300	1946100
9422	19436	942200	1943600
9421	19438	942100	1943800
9421	19437	942100	1943700
9422	19437	942200	1943700
9421	19435	942100	1943500
9422	19435	942200	1943500
9423	19436	942300	1943600
9423	19437	942300	1943700
9421	19436	942100	1943600
9404	19445	940400	1944500
9541	19424	954100	1942400
9508	19445	950800	1944500
9408	19449	940800	1944900
9467	19411	946700	1941100
9467	19412	946700	1941200
9454	19420	945400	1942000
9455	19422	945500	1942200
9454	19421	945400	1942100
9454	19422	945400	1942200
9448	19427	944800	1942700
9482	19394	948200	1939400
9462	19394	946200	1939400
9462	19428	946200	1942800
9464	19427	946400	1942700
9464	19431	946400	1943100
9463	19431	946300	1943100
9464	19432	946400	1943200
9462	19431	946200	1943100
9397	19438	939700	1943800
9424	19439	942400	1943900
9443	19452	944300	1945200
9443	19451	944300	1945100
9422	19434	942200	1943400
9421	19433	942100	1943300
9407	19435	940700	1943500
9404	19444	940400	1944400
9405	19444	940500	1944400
9411	19450	941100	1945000
9412	19449	941200	1944900
9405	19448	940500	1944800
9406	19448	940600	1944800
9469	19386	946900	1938600
9468	19386	946800	1938600
9453	19423	945300	1942300
9452	19424	945200	1942400
9453	19424	945300	1942400
9449	19429	944900	1942900
9450	19429	945000	1942900
9448	19430	944800	1943000
9462	19393	946200	1939300
9462	19395	946200	1939500
9482	19390	948200	1939000
9483	19389	948300	1938900
9483	19388	948300	1938800
9482	19389	948200	1938900
9466	19396	946600	1939600
9463	19433	946300	1943300
9463	19432	946300	1943200
9461	19431	946100	1943100
9462	19432	946200	1943200
9465	19431	946500	1943100
9407	19448	940700	1944800
9404	19450	940400	1945000
9404	19451	940400	1945100
9476	19425	947600	1942500
9481	19391	948100	1939100
9453	19425	945300	1942500
9454	19425	945400	1942500
9454	19424	945400	1942400
9454	19423	945400	1942300
9453	19426	945300	1942600
9452	19426	945200	1942600
9452	19427	945200	1942700
9453	19427	945300	1942700
9463	19434	946300	1943400
9464	19435	946400	1943500
9464	19434	946400	1943400
9461	19432	946100	1943200
9462	19433	946200	1943300
9464	19433	946400	1943300
9683	19445	968300	1944500
9682	19445	968200	1944500
9407	19449	940700	1944900
9407	19451	940700	1945100
9430	19455	943000	1945500
9472	19373	947200	1937300
9471	19376	947100	1937600
9471	19377	947100	1937700
9471	19375	947100	1937500
9481	19390	948100	1939000
9480	19390	948000	1939000
9452	19428	945200	1942800
9451	19428	945100	1942800
9452	19429	945200	1942900
9451	19429	945100	1942900
9484	19395	948400	1939500
9461	19430	946100	1943000
9394	19439	939400	1943900
9394	19440	939400	1944000
9393	19440	939300	1944000
9393	19441	939300	1944100
9407	19423	940700	1942300
9407	19424	940700	1942400
9407	19434	940700	1943400
9412	19427	941200	1942700
9457	19419	945700	1941900
9457	19420	945700	1942000
9452	19430	945200	1943000
9485	19395	948500	1939500
9457	19398	945700	1939800
9457	19397	945700	1939700
9458	19397	945800	1939700
9413	19441	941300	1944100
9406	19432	940600	1943200
9410	19428	941000	1942800
9411	19428	941100	1942800
9410	19427	941000	1942700
9468	19422	946800	1942200
9449	19430	944900	1943000
9485	19391	948500	1939100
9456	19421	945600	1942100
9457	19421	945700	1942100
9455	19423	945500	1942300
9455	19424	945500	1942400
9455	19425	945500	1942500
9455	19426	945500	1942600
9451	19431	945100	1943100
9454	19412	945400	1941200
9597	19469	959700	1946900
9555	19430	955500	1943000
9676	19455	967600	1945500
9673	19464	967300	1946400
9674	19464	967400	1946400
9503	19420	950300	1942000
9582	19438	958200	1943800
9476	19461	947600	1946100
9513	19448	951300	1944800
9677	19477	967700	1947700
9489	19548	948900	1954800
9671	19509	967100	1950900
9682	19502	968200	1950200
9479	19449	947900	1944900
9406	19520	940600	1952000
9467	19485	946700	1948500
9488	19463	948800	1946300
9677	19511	967700	1951100
9678	19511	967800	1951100
9520	19430	952000	1943000
9703	19504	970300	1950400
9703	19503	970300	1950300
9704	19504	970400	1950400
9699	19503	969900	1950300
9700	19503	970000	1950300
9700	19502	970000	1950200
9701	19502	970100	1950200
9703	19502	970300	1950200
9490	19608	949000	1960800
9497	19438	949700	1943800
9481	19421	948100	1942100
9476	19454	947600	1945400
9704	19503	970400	1950300
9701	19501	970100	1950100
9702	19502	970200	1950200
9702	19501	970200	1950100
9665	19476	966500	1947600
9460	19477	946000	1947700
9460	19476	946000	1947600
9459	19477	945900	1947700
9459	19476	945900	1947600
9458	19476	945800	1947600
9474	19434	947400	1943400
9473	19434	947300	1943400
9473	19435	947300	1943500
9480	19470	948000	1947000
9481	19471	948100	1947100
9481	19470	948100	1947000
9480	19471	948000	1947100
9478	19471	947800	1947100
9458	19463	945800	1946300
9457	19463	945700	1946300
9457	19464	945700	1946400
9458	19464	945800	1946400
9456	19463	945600	1946300
9456	19465	945600	1946500
9455	19475	945500	1947500
9480	19472	948000	1947200
9475	19445	947500	1944500
9474	19445	947400	1944500
9474	19444	947400	1944400
9464	19481	946400	1948100
9457	19474	945700	1947400
9457	19473	945700	1947300
9458	19473	945800	1947300
9477	19471	947700	1947100
9479	19473	947900	1947300
9465	19481	946500	1948100
9464	19483	946400	1948300
9463	19483	946300	1948300
9463	19484	946300	1948400
9465	19490	946500	1949000
9469	19487	946900	1948700
9468	19487	946800	1948700
9469	19486	946900	1948600
9458	19474	945800	1947400
9476	19436	947600	1943600
9464	19467	946400	1946700
9464	19466	946400	1946600
9463	19466	946300	1946600
9464	19465	946400	1946500
9463	19465	946300	1946500
9462	19466	946200	1946600
9480	19473	948000	1947300
9463	19472	946300	1947200
9462	19483	946200	1948300
9462	19482	946200	1948200
9462	19481	946200	1948100
9463	19481	946300	1948100
9462	19480	946200	1948000
9463	19482	946300	1948200
9470	19486	947000	1948600
9468	19488	946800	1948800
9581	19459	958100	1945900
9587	19459	958700	1945900
9461	19466	946100	1946600
9461	19465	946100	1946500
9460	19466	946000	1946600
9460	19465	946000	1946500
9467	19466	946700	1946600
9467	19467	946700	1946700
9468	19467	946800	1946700
9468	19466	946800	1946600
9469	19465	946900	1946500
9469	19466	946900	1946600
9459	19467	945900	1946700
9459	19466	945900	1946600
9464	19484	946400	1948400
9462	19484	946200	1948400
9462	19485	946200	1948500
9463	19485	946300	1948500
9476	19437	947600	1943700
9476	19438	947600	1943800
9477	19438	947700	1943800
9476	19448	947600	1944800
9470	19467	947000	1946700
9470	19466	947000	1946600
9470	19463	947000	1946300
9455	19469	945500	1946900
9454	19470	945400	1947000
9454	19469	945400	1946900
9466	19484	946600	1948400
9465	19484	946500	1948400
9465	19485	946500	1948500
9465	19486	946500	1948600
9466	19485	946600	1948500
9467	19490	946700	1949000
9466	19491	946600	1949100
9467	19491	946700	1949100
9477	19439	947700	1943900
9477	19442	947700	1944200
9454	19468	945400	1946800
9455	19468	945500	1946800
9454	19467	945400	1946700
9458	19469	945800	1946900
9460	19467	946000	1946700
9459	19468	945900	1946800
9458	19468	945800	1946800
9458	19470	945800	1947000
9464	19488	946400	1948800
9464	19487	946400	1948700
9463	19487	946300	1948700
9479	19474	947900	1947400
9478	19474	947800	1947400
9461	19470	946100	1947000
9462	19470	946200	1947000
9467	19486	946700	1948600
9465	19487	946500	1948700
9455	19465	945500	1946500
9455	19466	945500	1946600
9457	19465	945700	1946500
9459	19475	945900	1947500
9458	19475	945800	1947500
9476	19444	947600	1944400
9476	19443	947600	1944300
9473	19443	947300	1944300
9455	19471	945500	1947100
9454	19471	945400	1947100
9454	19472	945400	1947200
9453	19471	945300	1947100
9458	19472	945800	1947200
9460	19475	946000	1947500
9478	19475	947800	1947500
9478	19476	947800	1947600
9458	19477	945800	1947700
9454	19466	945400	1946600
9478	19477	947800	1947700
9477	19478	947700	1947800
9479	19475	947900	1947500
9455	19467	945500	1946700
9471	19432	947100	1943200
9471	19431	947100	1943100
9472	19431	947200	1943100
9473	19433	947300	1943300
9476	19476	947600	1947600
9461	19474	946100	1947400
9474	19433	947400	1943300
9478	19444	947800	1944400
9473	19445	947300	1944500
9477	19440	947700	1944000
9476	19440	947600	1944000
9476	19447	947600	1944700
9476	19478	947600	1947800
9475	19478	947500	1947800
9477	19481	947700	1948100
9475	19480	947500	1948000
9475	19479	947500	1947900
9475	19448	947500	1944800
9461	19477	946100	1947700
9657	19575	965700	1957500
9658	19575	965800	1957500
9478	19450	947800	1945000
9481	19469	948100	1946900
9482	19469	948200	1946900
9575	19430	957500	1943000
9576	19430	957600	1943000
9467	19450	946700	1945000
9466	19450	946600	1945000
9471	19435	947100	1943500
9471	19438	947100	1943800
9465	19448	946500	1944800
9465	19447	946500	1944700
9464	19447	946400	1944700
9464	19448	946400	1944800
9473	19453	947300	1945300
9472	19453	947200	1945300
9471	19453	947100	1945300
9472	19452	947200	1945200
9462	19463	946200	1946300
9462	19464	946200	1946400
9460	19464	946000	1946400
9459	19464	945900	1946400
9465	19441	946500	1944100
9470	19445	947000	1944500
9469	19445	946900	1944500
9471	19444	947100	1944400
9473	19448	947300	1944800
9472	19448	947200	1944800
9467	19452	946700	1945200
9468	19451	946800	1945100
9469	19454	946900	1945400
9469	19455	946900	1945500
9471	19460	947100	1946000
9472	19460	947200	1946000
9472	19459	947200	1945900
9471	19459	947100	1945900
9473	19460	947300	1946000
9473	19459	947300	1945900
9474	19460	947400	1946000
9474	19459	947400	1945900
9470	19460	947000	1946000
9473	19461	947300	1946100
9473	19458	947300	1945800
9477	19458	947700	1945800
9476	19457	947600	1945700
9482	19461	948200	1946100
9482	19460	948200	1946000
9487	19460	948700	1946000
9471	19434	947100	1943400
9465	19461	946500	1946100
9464	19461	946400	1946100
9461	19464	946100	1946400
9461	19462	946100	1946200
9466	19438	946600	1943800
9466	19440	946600	1944000
9472	19446	947200	1944600
9472	19447	947200	1944700
9473	19449	947300	1944900
9466	19437	946600	1943700
9472	19461	947200	1946100
9481	19459	948100	1945900
9484	19457	948400	1945700
9485	19461	948500	1946100
9485	19460	948500	1946000
9484	19461	948400	1946100
9484	19460	948400	1946000
9470	19436	947000	1943600
9474	19440	947400	1944000
9473	19441	947300	1944100
9471	19454	947100	1945400
9471	19457	947100	1945700
9460	19462	946000	1946200
9471	19441	947100	1944100
9471	19445	947100	1944500
9471	19446	947100	1944600
9470	19446	947000	1944600
9472	19450	947200	1945000
9468	19452	946800	1945200
9470	19459	947000	1945900
9477	19457	947700	1945700
9483	19457	948300	1945700
9484	19456	948400	1945600
9467	19453	946700	1945300
9467	19445	946700	1944500
9476	19446	947600	1944600
9475	19446	947500	1944600
9471	19455	947100	1945500
9470	19455	947000	1945500
9471	19458	947100	1945800
9466	19461	946600	1946100
9465	19462	946500	1946200
9473	19442	947300	1944200
9472	19442	947200	1944200
9467	19454	946700	1945400
9472	19458	947200	1945800
9482	19457	948200	1945700
9468	19444	946800	1944400
9467	19443	946700	1944300
9468	19443	946800	1944300
9467	19449	946700	1944900
9478	19445	947800	1944500
9464	19460	946400	1946000
9463	19461	946300	1946100
9459	19465	945900	1946500
9463	19463	946300	1946300
9481	19460	948100	1946000
9486	19458	948600	1945800
9467	19446	946700	1944600
9466	19444	946600	1944400
9478	19443	947800	1944300
9478	19442	947800	1944200
9477	19443	947700	1944300
9567	19434	956700	1943400
9466	19462	946600	1946200
9467	19462	946700	1946200
9465	19463	946500	1946300
9466	19463	946600	1946300
9463	19462	946300	1946200
9467	19439	946700	1943900
9470	19439	947000	1943900
9474	19450	947400	1945000
9475	19451	947500	1945100
9470	19454	947000	1945400
9475	19458	947500	1945800
9483	19460	948300	1946000
9483	19456	948300	1945600
9485	19457	948500	1945700
9466	19458	946600	1945800
9469	19439	946900	1943900
9468	19439	946800	1943900
9466	19446	946600	1944600
9479	19445	947900	1944500
9480	19445	948000	1944500
9467	19463	946700	1946300
9462	19461	946200	1946100
9466	19435	946600	1943500
9476	19460	947600	1946000
9481	19456	948100	1945600
9482	19456	948200	1945600
9465	19458	946500	1945800
9473	19446	947300	1944600
9468	19463	946800	1946300
9461	19461	946100	1946100
9471	19450	947100	1945000
9478	19458	947800	1945800
9483	19461	948300	1946100
9465	19457	946500	1945700
9587	19437	958700	1943700
9467	19447	946700	1944700
9465	19464	946500	1946400
9464	19464	946400	1946400
9460	19461	946000	1946100
9459	19462	945900	1946200
9474	19446	947400	1944600
9474	19447	947400	1944700
9659	19454	965900	1945400
9472	19454	947200	1945400
9477	19461	947700	1946100
9474	19456	947400	1945600
9480	19460	948000	1946000
9465	19450	946500	1945000
9464	19450	946400	1945000
9464	19449	946400	1944900
9465	19449	946500	1944900
9466	19449	946600	1944900
9466	19448	946600	1944800
9466	19456	946600	1945600
9465	19456	946500	1945600
9472	19445	947200	1944500
9468	19440	946800	1944000
9468	19441	946800	1944100
9472	19441	947200	1944100
9479	19460	947900	1946000
9483	19454	948300	1945400
9482	19454	948200	1945400
9469	19450	946900	1945000
9595	19452	959500	1945200
9470	19450	947000	1945000
9469	19453	946900	1945300
9480	19459	948000	1945900
9563	19461	956300	1946100
9563	19462	956300	1946200
9564	19463	956400	1946300
9565	19463	956500	1946300
9464	19457	946400	1945700
9464	19456	946400	1945600
9471	19437	947100	1943700
9463	19457	946300	1945700
9469	19441	946900	1944100
9466	19455	946600	1945500
9475	19459	947500	1945900
9469	19442	946900	1944200
9471	19451	947100	1945100
9646	19456	964600	1945600
9647	19456	964700	1945600
9647	19455	964700	1945500
9468	19445	946800	1944500
9480	19461	948000	1946100
9644	19452	964400	1945200
9471	19475	947100	1947500
9471	19476	947100	1947600
9545	19578	954500	1957800
9551	19418	955100	1941800
9569	19399	956900	1939900
9575	19449	957500	1944900
9529	19431	952900	1943100
9544	19577	954400	1957700
9474	19467	947400	1946700
9641	19446	964100	1944600
9474	19466	947400	1946600
9598	19400	959800	1940000
9592	19442	959200	1944200
9612	19445	961200	1944500
9406	19513	940600	1951300
9639	19450	963900	1945000
9652	19450	965200	1945000
9480	19454	948000	1945400
9480	19455	948000	1945500
9476	19452	947600	1945200
9482	19453	948200	1945300
9478	19455	947800	1945500
9478	19454	947800	1945400
9588	19430	958800	1943000
9455	19473	945500	1947300
9477	19454	947700	1945400
9479	19455	947900	1945500
9581	19431	958100	1943100
9581	19430	958100	1943000
9482	19452	948200	1945200
9475	19456	947500	1945600
9588	19450	958800	1945000
9476	19455	947600	1945500
9574	19440	957400	1944000
9634	19440	963400	1944000
9634	19439	963400	1943900
9597	19427	959700	1942700
9553	19431	955300	1943100
9553	19430	955300	1943000
9480	19457	948000	1945700
9689	19479	968900	1947900
9689	19478	968900	1947800
9689	19477	968900	1947700
9689	19476	968900	1947600
9478	19453	947800	1945300
9483	19455	948300	1945500
9465	19459	946500	1945900
9464	19458	946400	1945800
9495	19468	949500	1946800
9494	19469	949400	1946900
9493	19469	949300	1946900
9461	19478	946100	1947800
9462	19479	946200	1947900
9464	19476	946400	1947600
9466	19479	946600	1947900
9466	19471	946600	1947100
9466	19470	946600	1947000
9466	19474	946600	1947400
9472	19486	947200	1948600
9471	19487	947100	1948700
9470	19448	947000	1944800
9474	19475	947400	1947500
9474	19474	947400	1947400
9468	19447	946800	1944700
9469	19448	946900	1944800
9483	19451	948300	1945100
9482	19451	948200	1945100
9476	19465	947600	1946500
9475	19465	947500	1946500
9477	19465	947700	1946500
9477	19466	947700	1946600
9468	19485	946800	1948500
9468	19486	946800	1948600
9465	19472	946500	1947200
9465	19473	946500	1947300
9486	19445	948600	1944500
9459	19469	945900	1946900
9478	19439	947800	1943900
9477	19441	947700	1944100
9464	19474	946400	1947400
9464	19473	946400	1947300
9463	19474	946300	1947400
9464	19472	946400	1947200
9463	19471	946300	1947100
9463	19470	946300	1947000
9464	19470	946400	1947000
9463	19469	946300	1946900
9485	19464	948500	1946400
9485	19463	948500	1946300
9485	19462	948500	1946200
9486	19462	948600	1946200
9472	19472	947200	1947200
9471	19472	947100	1947200
9473	19470	947300	1947000
9474	19455	947400	1945500
9462	19458	946200	1945800
9463	19458	946300	1945800
9467	19478	946700	1947800
9466	19480	946600	1948000
9472	19485	947200	1948500
9473	19486	947300	1948600
9469	19440	946900	1944000
9465	19442	946500	1944200
9484	19393	948400	1939300
9484	19392	948400	1939200
9500	19408	950000	1940800
9500	19409	950000	1940900
9470	19451	947000	1945100
9478	19466	947800	1946600
9478	19465	947800	1946500
9470	19491	947000	1949100
9465	19474	946500	1947400
9467	19475	946700	1947500
9466	19476	946600	1947600
9466	19475	946600	1947500
9487	19446	948700	1944600
9487	19445	948700	1944500
9464	19451	946400	1945100
9461	19469	946100	1946900
9461	19468	946100	1946800
9476	19442	947600	1944200
9479	19461	947900	1946100
9466	19469	946600	1946900
9471	19473	947100	1947300
9470	19474	947000	1947400
9471	19474	947100	1947400
9473	19472	947300	1947200
9463	19459	946300	1945900
9464	19459	946400	1945900
9465	19460	946500	1946000
9466	19460	946600	1946000
